file_name,training_time(s),test_result_loss,test_result_acc,train_result_acc,train_result_loss,nb_layers,epochs
architecture_1,1191.1694929599762,1.3137742280960083,0.5242999792098999,0.5300800204277039,1.2905102968215942,29,100
architecture_2,825.8625609874725,1.3618804216384888,0.52920001745224,0.5993000268936157,1.1242784261703491,16,100
architecture_3,1590.1066222190857,1.0853060483932495,0.6898999810218811,0.7841200232505798,0.6632753014564514,34,100
